year,month,lon_grid,lat_grid,value [ng/L]
2010,2,8,49,7.9
2010,2,8,51,60.0
2010,2,9,48,1.4
2010,2,9,49,8.9
2010,3,-80,43,3.6
2010,3,6,50,38.0
2010,3,6,51,12.0
2010,3,7,50,15.0
2010,3,7,51,14.0
2010,3,8,44,2.0
2010,3,8,48,6.8
2010,3,8,49,5.6
2010,3,8,51,78.0
2010,3,8,52,160.0
2010,3,9,48,3.0
2010,3,9,49,5.0
2010,4,-3,53,0.76
2010,4,-3,54,0.25
2010,4,-2,53,8.065
2010,4,6,51,16.5
2010,4,7,50,11.0
2010,4,7,51,27.0
2010,4,8,48,17.0
2010,4,8,49,11.05
2010,4,8,51,59.0
2010,4,9,48,3.4000000000000004
2010,4,9,49,6.9
2010,5,6,50,1876.0
2010,5,6,51,15.0
2010,5,7,50,14.0
2010,5,7,51,15.5
2010,5,8,48,12.0
2010,5,8,49,12.0
2010,5,9,48,6.1625
2010,5,9,49,8.8
2010,5,119,31,27.8
2010,5,120,31,23.5
2010,6,3,50,765.0
2010,6,6,50,25.0
2010,6,6,51,11.0
2010,6,7,50,12.5
2010,6,7,51,21.0
2010,6,8,48,6.1
2010,6,8,49,5.6
2010,6,8,51,37.0
2010,6,8,52,11.5
2010,6,9,48,2.15
2010,6,9,49,6.25
2010,7,6,51,14.0
2010,7,7,50,320.0
2010,7,7,51,24.0
2010,7,7,52,130.0
2010,7,8,45,5.8
2010,7,8,48,8.6
2010,7,8,49,6.55
2010,7,8,51,36.5
2010,7,9,45,6.1
2010,7,9,48,4.025
2010,7,9,49,11.0
2010,7,10,45,6.199999999999999
2010,7,11,44,6.5
2010,7,11,45,3.9
2010,8,-80,43,2.816
2010,8,-79,43,2.917
2010,8,-77,43,2.0020000000000002
2010,8,6,51,14.0
2010,8,7,50,39.0
2010,8,7,51,16.0
2010,8,8,48,7.199999999999999
2010,8,8,49,8.55
2010,8,8,51,40.0
2010,8,8,52,10.0
2010,8,9,48,1.95
2010,8,9,49,8.45
2010,8,88,29,0.14
2010,8,89,29,0.28
2010,8,90,30,0.04
2010,8,91,29,0.02
2010,8,91,30,0.05
2010,8,101,29,0.011
2010,8,104,30,1.1099999999999999
2010,8,119,31,5.359999999999999
2010,8,119,37,3.0
2010,8,120,30,1.75
2010,8,120,31,2.6550000000000002
2010,8,134,34,1.5
2010,8,135,34,7.15
2010,8,135,35,1.5
2010,9,-69,12,130.0
2010,9,-1,46,500.0
2010,9,6,50,34.0
2010,9,6,51,13.0
2010,9,7,50,11.5
2010,9,7,51,13.0
2010,9,8,48,11.0
2010,9,8,49,16.0
2010,9,8,51,42.0
2010,9,8,52,29.0
2010,9,9,48,2.575
2010,9,9,49,11.0
2010,10,-7,36,1.8
2010,10,-7,37,1.8
2010,10,-6,37,1.8
2010,10,-6,38,1.8
2010,10,-5,37,1.8
2010,10,-5,38,1.8
2010,10,-5,43,2.2
2010,10,-4,36,1.8
2010,10,-4,37,1.8
2010,10,-4,38,1.8
2010,10,-4,42,2.2
2010,10,-3,38,1.8
2010,10,-3,40,0.0069887168589354
2010,10,-3,42,2.2
2010,10,-2,42,2.2
2010,10,-1,39,127.978298611111
2010,10,-1,40,2.2
2010,10,-1,41,2.2
2010,10,-1,42,2.2
2010,10,-1,46,1100.0
2010,10,0,40,2.2
2010,10,0,41,2.2
2010,10,0,42,2.2
2010,10,1,41,0.0065098430111316
2010,10,1,42,250.245266685957
2010,10,2,41,3.6279062583965205
2010,10,2,42,14.8099922839506
2010,10,6,51,18.0
2010,10,7,50,18.0
2010,10,7,51,11.0
2010,10,8,48,11.0
2010,10,8,49,11.0
2010,10,8,51,88.5
2010,10,9,48,2.725
2010,10,9,49,6.3
2010,10,151,-34,14.0
2010,11,-1,46,1290.0
2010,11,6,51,11.0
2010,11,7,50,11.5
2010,11,7,51,14.0
2010,11,8,48,6.9
2010,11,8,49,5.550000000000001
2010,11,8,51,57.0
2010,11,9,48,3.4
2010,11,9,49,7.3
2010,12,-1,46,520.0
2010,12,7,51,10.0
2010,12,8,49,3.4
2010,12,8,51,68.0
2010,12,9,48,2.4
2010,12,9,49,3.2
2011,1,-94,44,3.5
2011,1,-93,44,3.5
2011,1,-4,42,4.5
2011,1,-2,39,2.95
2011,1,-2,41,13.0
2011,1,-2,42,3.3499999999999996
2011,1,-1,39,128.0
2011,1,-1,41,1.1
2011,1,0,41,27.0
2011,1,1,41,1356.55
2011,1,7,51,10.0
2011,1,8,48,4.0
2011,1,8,49,3.0
2011,1,8,50,1.4
2011,1,8,51,51.0
2011,1,9,48,2.0
2011,1,9,49,3.0
2011,1,20,79,0.2825
2011,1,114,22,1.0
2011,1,152,-28,9.2
2011,2,6,51,13.0
2011,2,7,51,20.0
2011,2,8,48,5.0
2011,2,8,49,4.0
2011,2,8,51,62.0
2011,2,8,52,18.0
2011,2,8,53,0.33999999999999997
2011,2,9,48,1.25
2011,2,9,49,4.0
2011,2,9,53,0.71
2011,2,10,53,0.66
2011,2,152,-28,4.9
2011,2,153,-28,1.7
2011,3,6,50,26.0
2011,3,6,51,17.0
2011,3,7,51,15.0
2011,3,8,48,6.0
2011,3,8,49,5.5
2011,3,8,51,26.5
2011,3,9,45,11.15
2011,3,9,48,3.5
2011,3,9,49,5.0
2011,3,18,-34,2.8
2011,3,152,-28,2.3899999999999997
2011,4,-118,53,0.55
2011,4,6,51,14.5
2011,4,7,50,10.0
2011,4,7,51,18.5
2011,4,8,45,6.0
2011,4,8,48,7.0
2011,4,8,49,5.0
2011,4,8,51,37.0
2011,4,8,53,0.92
2011,4,9,48,3.0
2011,4,9,49,4.0
2011,4,9,53,1.0
2011,4,10,53,1.2
2011,4,18,-34,50.4
2011,4,114,30,1650.0
2011,5,6,50,44.0
2011,5,6,51,13.75
2011,5,7,50,11.0
2011,5,7,51,16.0
2011,5,8,48,6.0
2011,5,8,49,5.0
2011,5,8,51,32.0
2011,5,8,52,16.0
2011,5,9,48,3.125
2011,5,9,49,6.0
2011,5,10,43,3.3
2011,5,11,43,3.25
2011,5,11,45,19000.0
2011,5,12,45,14764.725
2011,5,120,31,3.45
2011,5,126,34,20.0
2011,5,128,35,26.0
2011,6,6,51,15.0
2011,6,7,50,10.0
2011,6,7,51,14.5
2011,6,8,48,8.0
2011,6,8,49,7.0
2011,6,8,51,33.0
2011,6,8,52,13.5
2011,6,9,48,2.5
2011,6,9,49,7.0
2011,6,11,48,4.0
2011,6,18,-34,10.4
2011,6,120,27,0.24
2011,6,120,29,0.24
2011,6,120,30,0.56
2011,6,120,31,2.8
2011,6,121,28,2.605
2011,6,121,29,2.8
2011,6,122,30,0.69
2011,7,6,51,25.0
2011,7,7,45,6.5
2011,7,7,51,13.5
2011,7,7,52,77.5
2011,7,8,44,6.1
2011,7,8,45,12.7
2011,7,8,48,6.0
2011,7,8,49,6.5
2011,7,8,51,27.0
2011,7,8,52,23.0
2011,7,9,45,12.7
2011,7,9,48,2.5
2011,7,9,49,4.0
2011,7,10,45,10.850000000000001
2011,7,11,44,7.7
2011,7,11,45,10.0
2011,7,121,31,4.1
2011,8,-118,53,1.5
2011,8,6,51,11.5
2011,8,7,50,11.0
2011,8,7,51,10.0
2011,8,7,52,20.5
2011,8,8,48,4.5
2011,8,8,49,5.25
2011,8,8,51,28.0
2011,8,8,52,12.5
2011,8,8,53,2.0
2011,8,9,48,2.5
2011,8,9,49,6.0
2011,8,9,53,1.6
2011,8,10,53,2.2
2011,9,6,50,20.5
2011,9,6,51,11.0
2011,9,7,50,10.0
2011,9,7,51,15.5
2011,9,8,45,12.0
2011,9,8,48,6.0
2011,9,8,49,6.5
2011,9,8,51,11.0
2011,9,8,52,14.0
2011,9,9,45,6.0
2011,9,9,48,3.25
2011,9,9,49,8.0
2011,9,114,30,874.0
2011,9,117,37,2.64
2011,9,117,38,2.6
2011,9,118,36,6.66
2011,9,118,37,2.22
2011,9,118,38,1.35
2011,9,119,32,0.48
2011,9,119,34,0.505
2011,9,119,36,4.6899999999999995
2011,9,119,37,2.25
2011,9,120,37,1.46
2011,10,-118,53,0.28
2011,10,0,44,500.0
2011,10,6,50,40.0
2011,10,7,51,13.0
2011,10,7,52,29.0
2011,10,8,48,3.0
2011,10,8,49,6.5
2011,10,8,51,29.0
2011,10,8,52,16.0
2011,10,8,53,0.53
2011,10,9,48,3.25
2011,10,9,49,6.0
2011,10,9,53,0.6699999999999999
2011,10,10,53,0.59
2011,10,18,-35,18.2
2011,10,18,-34,24.549999999999997
2011,10,114,30,180.0
2011,10,120,41,0.6425000000000001
2011,10,121,40,5.755000000000001
2011,10,121,41,2.56
2011,10,121,42,5.92
2011,11,2,45,500.0
2011,11,6,50,34.0
2011,11,6,51,13.5
2011,11,7,51,24.5
2011,11,8,48,5.0
2011,11,8,49,6.0
2011,11,8,51,26.0
2011,11,8,52,10.0
2011,11,9,48,1.75
2011,11,9,49,6.0
2011,11,11,48,4.0
2011,11,18,-35,0.25
2011,11,18,-34,2.0
2011,12,-75,40,7.2
2011,12,6,51,10.0
2011,12,7,50,10.0
2011,12,7,51,16.5
2011,12,8,48,4.0
2011,12,8,49,3.5
2011,12,8,51,68.5
2011,12,9,48,2.25
2011,12,9,49,5.0
2011,12,10,55,1.0
2011,12,17,59,10.8
2012,1,-94,44,10.75
2012,1,7,48,2.0
2012,1,8,44,109.2
2012,1,8,47,2.5
2012,1,8,48,4.0
2012,1,8,49,4.0
2012,1,8,51,31.0
2012,1,9,45,46.45
2012,1,9,48,1.125
2012,1,9,49,1.0
2012,1,10,45,3.9
2012,1,12,57,2.21
2012,1,17,59,7.88
2012,2,6,51,14.5
2012,2,7,48,9.0
2012,2,8,47,4.0
2012,2,8,48,4.0
2012,2,8,49,4.0
2012,2,8,51,28.0
2012,2,8,52,11.0
2012,2,8,56,1.0
2012,2,9,48,1.75
2012,2,9,49,3.0
2012,2,9,55,3.0
2012,2,120,31,39.6
2012,2,121,30,41.099999999999994
2012,2,121,31,20.3
2012,3,-1,46,140.0
2012,3,6,51,10.0
2012,3,6,52,17.0
2012,3,7,48,4.0
2012,3,7,51,12.5
2012,3,8,47,3.5
2012,3,8,48,6.0
2012,3,8,49,6.0
2012,3,8,51,66.5
2012,3,8,52,12.0
2012,3,8,56,1.7000000000000002
2012,3,9,48,1.75
2012,3,9,49,6.0
2012,3,9,55,1.7
2012,3,9,56,2.6
2012,3,10,55,1.1
2012,3,11,54,1.7
2012,3,11,55,2.6
2012,3,12,55,2.3
2012,4,-84,41,3.19
2012,4,-80,43,4.195
2012,4,-79,43,3.7299999999999995
2012,4,-78,43,2.28
2012,4,-77,43,5.4
2012,4,-77,44,3.54
2012,4,6,50,18.0
2012,4,6,51,19.0
2012,4,7,48,6.0
2012,4,7,51,15.0
2012,4,8,47,3.0
2012,4,8,48,5.0
2012,4,8,49,5.0
2012,4,8,51,28.0
2012,4,8,56,4.949999999999999
2012,4,9,45,20.0
2012,4,9,48,1.75
2012,4,9,49,5.0
2012,4,9,55,26.000001
2012,4,9,56,3.2
2012,4,11,54,4.6
2012,4,12,55,4.4
2012,4,17,59,10.8
2012,4,117,31,0.095
2012,4,120,31,112.0
2012,4,121,30,23.5
2012,4,121,31,20.8
2012,5,-84,43,2.26
2012,5,-83,41,2.64
2012,5,-82,41,2.07
2012,5,-81,42,2.33
2012,5,6,51,19.0
2012,5,7,48,4.0
2012,5,7,50,11.5
2012,5,7,51,14.0
2012,5,8,47,3.0
2012,5,8,48,5.0
2012,5,8,49,5.0
2012,5,9,45,17.625
2012,5,9,48,2.125
2012,5,9,49,4.0
2012,5,9,55,4.7
2012,5,9,56,52.5
2012,5,10,45,5.1
2012,5,10,55,82.64999800000001
2012,5,11,48,2.0
2012,5,11,54,2.0
2012,5,12,48,3.0
2012,5,12,55,61.999999
2012,6,6,51,18.0
2012,6,7,48,5.5
2012,6,7,51,13.0
2012,6,8,44,37.6
2012,6,8,47,3.5
2012,6,8,48,5.0
2012,6,8,49,4.75
2012,6,8,51,22.5
2012,6,9,47,22.0
2012,6,9,48,2.75
2012,6,9,49,3.5
2012,6,11,54,1.2
2012,6,120,31,65.8
2012,6,121,30,33.4
2012,6,121,31,87.30000000000001
2012,7,-75,40,7.4
2012,7,-1,46,130.0
2012,7,2,44,16.0
2012,7,6,51,20.5
2012,7,7,48,8.5
2012,7,7,51,12.0
2012,7,8,47,1.0
2012,7,8,48,5.5
2012,7,8,49,4.0
2012,7,8,51,109.0
2012,7,8,52,10.0
2012,7,8,56,2.2
2012,7,9,47,2.0
2012,7,9,48,1.875
2012,7,9,49,3.5
2012,7,9,56,2.1
2012,7,10,55,2.1
2012,7,11,54,2.45
2012,7,114,22,17.575
2012,7,114,23,5.19
2012,7,119,31,9.78
2012,7,120,30,9.78
2012,7,120,31,8.93
2012,7,121,41,2.27
2012,7,122,41,2.27
2012,7,122,42,2.27
2012,7,123,42,2.27
2012,7,123,43,2.27
2012,7,124,43,2.27
2012,8,-95,74,41.0
2012,8,-2,49,57.0
2012,8,-1,49,120.0
2012,8,0,49,88.5
2012,8,1,49,56.0
2012,8,3,48,54.0
2012,8,6,50,13.0
2012,8,6,51,15.0
2012,8,7,48,8.5
2012,8,7,50,14.0
2012,8,7,51,17.0
2012,8,8,47,8.0
2012,8,8,48,4.75
2012,8,8,49,5.0
2012,8,8,51,43.0
2012,8,9,47,6.0
2012,8,9,48,3.875
2012,8,9,49,5.75
2012,8,9,55,1.1
2012,8,9,56,8.1
2012,8,11,54,8.6
2012,8,11,55,13.0
2012,8,12,55,3.9
2012,8,114,22,0.39141000000000004
2012,8,117,38,7.3
2012,8,117,39,8.899999999999999
2012,8,118,37,4.75
2012,8,118,38,9.25
2012,8,118,39,3.825
2012,8,119,39,2.5
2012,8,126,35,11.06
2012,8,127,34,0.59
2012,8,127,37,2.285
2012,8,128,35,4.17
2012,8,128,36,3.3
2012,9,2,44,53.5
2012,9,6,50,22.0
2012,9,6,51,24.5
2012,9,7,48,9.0
2012,9,7,50,11.5
2012,9,7,51,18.0
2012,9,8,47,2.0
2012,9,8,48,5.0
2012,9,8,49,6.0
2012,9,8,51,200.0
2012,9,8,52,11.0
2012,9,9,47,3.0
2012,9,9,48,2.75
2012,9,9,49,5.5
2012,9,11,54,2.0
2012,9,113,22,2.4
2012,9,113,23,3.5999999999999996
2012,9,144,-38,13.9
2012,10,-69,12,85.0
2012,10,-1,45,0.525
2012,10,6,50,15.5
2012,10,6,51,12.5
2012,10,7,48,6.0
2012,10,7,50,13.0
2012,10,7,51,14.5
2012,10,7,52,12.0
2012,10,8,47,2.0
2012,10,8,48,5.0
2012,10,8,49,3.0
2012,10,8,51,80.5
2012,10,8,52,10.0
2012,10,8,56,1.3
2012,10,9,47,2.0
2012,10,9,48,3.125
2012,10,9,49,5.25
2012,10,11,45,4.4
2012,10,12,45,9.3
2012,11,-1,46,160.0
2012,11,6,51,12.0
2012,11,7,48,9.0
2012,11,7,51,12.0
2012,11,8,45,15.0
2012,11,8,47,2.0
2012,11,8,48,3.5
2012,11,8,49,3.5
2012,11,8,51,50.0
2012,11,8,52,10.0
2012,11,9,45,19.75
2012,11,9,47,1.0
2012,11,9,48,2.0
2012,11,9,49,3.5
2012,12,2,48,1790.0
2012,12,3,47,1070.0
2012,12,3,48,2000.0
2012,12,4,48,1830.0
2012,12,6,50,23.0
2012,12,6,51,14.0
2012,12,7,48,6.5
2012,12,7,51,16.0
2012,12,7,52,22.0
2012,12,8,47,2.0
2012,12,8,48,2.5
2012,12,8,49,3.0
2012,12,8,51,33.5
2012,12,9,47,1.0
2012,12,9,48,2.125
2012,12,9,49,4.0
2012,12,9,55,1.6
2012,12,10,55,2.8
2012,12,12,55,1.7
2012,12,114,22,19.96
2012,12,114,23,12.76
2013,1,-94,44,1.95
2013,1,-62,14,290.0
2013,1,-61,14,440.0
2013,1,2,48,2410.0
2013,1,3,47,3640.0
2013,1,3,48,2500.0
2013,1,4,48,620.0
2013,1,6,50,14.5
2013,1,6,51,13.0
2013,1,7,48,8.5
2013,1,8,45,14.3
2013,1,8,47,2.5
2013,1,8,48,2.5
2013,1,8,49,3.0
2013,1,8,51,128.5
2013,1,9,47,1.0
2013,1,9,48,1.625
2013,1,9,49,2.0
2013,1,31,30,0.514
2013,1,55,-21,365.0
2013,1,99,12,2.05
2013,1,99,13,6.075
2013,1,99,18,2.75
2013,1,100,13,36.425
2013,1,100,14,3.05
2013,1,100,18,1.75
2013,1,100,36,0.15
2013,1,101,13,13.2
2013,1,101,14,21.4
2013,1,102,12,3.9
2013,1,114,22,5.0
2013,1,120,14,2.1485
2013,1,120,31,31.7
2013,1,120,41,0.01506331699346405
2013,1,121,14,1.153
2013,1,121,40,0.0027507660873437
2013,1,121,41,0.0160219620446893
2013,1,121,42,0.0045479302832244
2013,1,126,34,0.45
2013,1,126,35,11.055
2013,1,127,34,0.06
2013,1,127,35,0.175
2013,1,127,37,1.31
2013,1,128,35,6.85
2013,1,128,36,0.77
2013,2,-8,39,0.91
2013,2,-7,41,1.3
2013,2,-5,41,0.62
2013,2,-4,42,0.435
2013,2,-3,40,1.76
2013,2,1,49,1200.0
2013,2,1,50,905.0
2013,2,4,45,5.0
2013,2,4,48,70.0
2013,2,6,51,11.0
2013,2,7,48,8.5
2013,2,7,51,13.0
2013,2,8,47,2.5
2013,2,8,48,3.0
2013,2,8,49,3.0
2013,2,8,51,57.0
2013,2,9,48,1.5
2013,2,9,49,2.5
2013,2,11,45,3.1
2013,2,11,49,1.5
2013,2,17,59,117.0
2013,2,120,31,76.2
2013,2,121,30,67.8
2013,2,121,31,79.9
2013,3,-4,39,12.34
2013,3,-4,40,20.38
2013,3,4,44,8.0
2013,3,6,50,12.5
2013,3,6,51,11.0
2013,3,7,48,7.0
2013,3,8,47,3.0
2013,3,8,48,3.0
2013,3,8,49,2.5
2013,3,8,51,114.5
2013,3,9,47,3.0
2013,3,9,48,2.0
2013,3,9,49,2.25
2013,3,17,59,6.2
2013,3,17,60,0.48
2013,3,105,21,0.22
2013,3,106,10,0.23
2013,3,106,11,0.25
2013,3,107,16,0.185
2013,3,108,15,0.19
2013,3,108,16,0.27
2013,4,-82,41,2.03
2013,4,-80,43,5.53
2013,4,-79,43,4.84
2013,4,-3,54,0.3
2013,4,-2,53,11.9
2013,4,4,48,250.0
2013,4,6,51,18.0
2013,4,7,48,6.0
2013,4,7,51,30.0
2013,4,8,47,1.5
2013,4,8,48,3.25
2013,4,8,49,3.0
2013,4,8,51,45.0
2013,4,9,48,1.25
2013,4,9,49,2.0
2013,4,11,44,7.1
2013,4,11,45,3.6
2013,4,17,59,53.3
2013,4,17,60,0.6
2013,4,113,22,1.18007
2013,4,120,31,89.4
2013,4,120,41,0.0028601329641986997
2013,4,121,30,85.0
2013,4,121,31,52.7
2013,4,121,40,0.0112558295854867
2013,4,121,41,0.00632885126162015
2013,4,121,42,0.0028692614770459
2013,5,-8,39,1.87
2013,5,-7,41,1.2
2013,5,-5,41,2.6
2013,5,-4,39,18.21
2013,5,-4,40,12.26
2013,5,-4,42,4.8
2013,5,-3,53,1.9
2013,5,-2,53,11.6
2013,5,6,50,14.0
2013,5,6,51,16.0
2013,5,7,48,4.0
2013,5,7,51,47.0
2013,5,8,47,3.0
2013,5,8,48,4.0
2013,5,8,49,4.0
2013,5,8,51,16.0
2013,5,9,48,1.75
2013,5,9,49,2.0
2013,5,17,59,120.05
2013,5,17,60,1.1
2013,6,-87,42,7.0
2013,6,-86,42,7.199999999999999
2013,6,-86,43,1.3
2013,6,-75,40,5.7
2013,6,4,44,28.0
2013,6,4,48,130.0
2013,6,6,51,13.0
2013,6,7,48,8.0
2013,6,7,51,17.0
2013,6,8,47,2.5
2013,6,8,48,4.0
2013,6,8,49,3.0
2013,6,8,51,43.0
2013,6,9,48,1.0
2013,6,9,49,2.0
2013,6,17,59,100.0
2013,6,17,60,10.0
2013,6,116,36,0.68
2013,6,117,36,6.445
2013,6,117,37,3.84
2013,6,118,36,6.55
2013,6,118,37,11.25
2013,6,120,31,64.6
2013,6,121,30,50.8
2013,6,121,31,65.05
2013,7,-84,44,2.45
2013,7,-84,45,1.3
2013,7,6,51,23.5
2013,7,7,48,10.0
2013,7,7,51,14.0
2013,7,8,44,4.4
2013,7,8,45,3.4
2013,7,8,47,3.0
2013,7,8,48,4.0
2013,7,8,49,3.0
2013,7,8,51,12.0
2013,7,9,48,2.25
2013,7,9,49,3.0
2013,7,10,43,7.4
2013,7,11,43,6.0
2013,7,11,45,27.0
2013,7,17,59,97.0
2013,7,17,60,1.2
2013,8,-94,32,144.1473984729435
2013,8,-84,43,25.8
2013,8,-75,40,5.35
2013,8,-8,39,0.97
2013,8,-7,41,0.25
2013,8,-4,39,7.5
2013,8,-4,40,16.12
2013,8,-4,42,11.0
2013,8,4,48,100.0
2013,8,4,51,1.65
2013,8,5,51,1.06
2013,8,6,50,2.46
2013,8,6,51,10.105
2013,8,7,48,5.0
2013,8,7,51,14.0
2013,8,8,47,3.0
2013,8,8,48,4.0
2013,8,8,49,4.0
2013,8,8,51,155.5
2013,8,9,48,2.25
2013,8,9,49,1.0
2013,8,11,45,17.0
2013,8,17,59,71.5
2013,8,17,60,1.9
2013,8,110,30,0.63
2013,8,111,23,0.459
2013,8,111,30,0.63
2013,8,112,22,0.8815000000000001
2013,8,112,23,0.2655
2013,8,112,29,0.63
2013,8,112,30,0.63
2013,8,113,22,1.1315
2013,8,113,23,0.7255
2013,8,113,29,0.63
2013,8,114,23,0.261
2013,8,114,30,0.63
2013,8,115,30,0.63
2013,8,116,29,0.63
2013,8,117,30,0.63
2013,8,117,36,1.0
2013,8,118,31,0.63
2013,8,118,32,0.63
2013,8,118,37,1.65
2013,8,119,26,4.2
2013,8,119,32,0.63
2013,8,120,27,2.95
2013,8,120,30,0.8500000000000001
2013,8,120,31,19.6
2013,8,121,29,11.65
2013,8,121,30,11.95
2013,8,121,31,8.95
2013,8,121,37,0.55
2013,9,-87,42,1.7
2013,9,-1,48,80.0
2013,9,1,48,2200.0
2013,9,1,49,340.0
2013,9,1,50,1490.0
2013,9,3,47,9500.0
2013,9,4,44,23.0
2013,9,6,51,17.0
2013,9,7,47,6.0
2013,9,7,48,1.0
2013,9,7,51,19.5
2013,9,8,47,7.5
2013,9,8,48,4.0
2013,9,8,49,4.0
2013,9,8,51,112.0
2013,9,9,48,2.75
2013,9,9,49,5.0
2013,9,11,45,12.5
2013,9,17,59,65.5
2013,9,17,60,6.1
2013,9,106,10,1.25
2013,9,117,38,35.75
2013,9,117,39,16.75
2013,9,119,32,1.15
2013,9,121,31,5.8999999999999995
2013,9,121,40,0.51
2013,9,121,41,0.895
2013,10,-84,43,51.0
2013,10,2,48,1650.0
2013,10,3,47,922.5
2013,10,3,48,1355.0
2013,10,4,47,750.0
2013,10,4,48,480.0
2013,10,6,50,16.0
2013,10,6,51,13.0
2013,10,7,48,4.0
2013,10,7,51,26.0
2013,10,8,47,2.0
2013,10,8,48,3.0
2013,10,8,49,4.0
2013,10,8,51,23.0
2013,10,9,45,3.3
2013,10,9,48,2.25
2013,10,9,49,3.0
2013,10,10,45,8.65
2013,10,11,44,10.3
2013,10,11,45,12.0
2013,10,11,57,0.35
2013,10,11,58,0.325
2013,10,12,48,12.0
2013,10,12,56,0.5800000000000001
2013,10,12,57,0.79
2013,10,12,58,0.57
2013,10,13,48,16.0
2013,10,13,55,0.5
2013,10,13,56,2.23
2013,10,14,48,5.6
2013,10,14,55,0.54
2013,10,14,56,0.6
2013,10,15,48,5.4
2013,10,15,56,1.1
2013,10,16,48,8.45
2013,10,16,56,0.28
2013,10,16,57,0.25
2013,10,16,58,0.6699999999999999
2013,10,16,62,0.12
2013,10,17,59,10.65
2013,10,17,60,0.48
2013,10,17,61,3.423
2013,10,17,62,3.1
2013,10,17,63,0.16
2013,10,18,59,2.4
2013,10,19,63,0.074
2013,10,19,64,3.575
2013,10,20,63,0.042
2013,10,20,64,0.16999999999999998
2013,10,21,65,0.2
2013,10,21,66,0.34
2013,10,22,65,0.058
2013,10,23,65,0.053
2013,10,24,65,0.641
2013,10,118,24,2.8
2013,10,119,39,0.45
2013,10,120,41,0.00044193129299505
2013,10,121,28,1.0
2013,10,121,40,0.00317502432472445
2013,10,121,41,0.9382917964693666
2013,10,121,42,0.0009259259259259
2013,10,122,40,2.75
2013,10,122,41,0.5
2013,10,139,35,5.35
2013,11,-94,32,236.7550995398328
2013,11,-8,39,3.08
2013,11,-7,41,0.27
2013,11,-5,41,1.9
2013,11,-4,39,15.97
2013,11,-4,40,7.77
2013,11,-4,42,8.5
2013,11,6,51,14.0
2013,11,7,48,3.0
2013,11,7,51,12.0
2013,11,8,47,2.0
2013,11,8,48,4.0
2013,11,8,49,3.0
2013,11,8,51,11.0
2013,11,9,48,1.5
2013,11,9,49,2.0
2013,11,11,45,14.0
2013,11,17,59,30.0
2013,11,17,60,0.56
2013,11,120,40,0.16499999999999998
2013,11,121,40,0.3125
2013,11,121,41,0.44
2013,11,122,40,0.6775
2013,11,122,41,0.3875
2013,11,123,41,0.495
2013,12,4,44,11.0
2013,12,4,48,70.0
2013,12,6,51,13.5
2013,12,7,48,6.0
2013,12,8,47,2.0
2013,12,8,48,3.0
2013,12,8,49,3.0
2013,12,9,48,1.5
2013,12,9,49,3.5
2013,12,11,45,11.0
2013,12,17,59,37.0
2013,12,17,60,1.3
2013,12,110,30,0.66
2013,12,111,30,0.66
2013,12,112,29,0.66
2013,12,112,30,0.66
2013,12,113,29,0.66
2013,12,114,30,0.66
2013,12,115,30,0.66
2013,12,116,29,0.66
2013,12,117,30,0.66
2013,12,118,31,0.66
2013,12,118,32,0.66
2013,12,119,32,0.66
2013,12,120,31,14.0
2013,12,121,30,7.9
2013,12,121,31,7.08
2014,1,-8,12,5.7
2014,1,-7,33,0.035
2014,1,4,51,11.0
2014,1,5,43,34.5
2014,1,5,52,9.9
2014,1,7,8,1.3906
2014,1,7,48,12.0
2014,1,8,47,2.0
2014,1,8,48,3.0
2014,1,8,49,3.0
2014,1,8,51,67.0
2014,1,9,48,1.375
2014,1,9,49,1.0
2014,1,11,45,16.0
2014,1,15,-5,0.035
2014,1,17,59,44.4
2014,1,17,60,1.1
2014,1,21,55,8.5
2014,1,23,54,7.0
2014,1,25,54,5.0
2014,1,37,-1,0.26
2014,1,40,-4,4.6
2014,1,57,-21,0.2428
2014,1,126,35,19.400000000000002
2014,1,127,35,0.2
2014,1,127,36,2.8
2014,1,128,35,3.56
2014,1,128,36,0.64
2014,1,178,-19,1.1
2014,2,-8,39,1.43
2014,2,-7,41,0.28
2014,2,-5,41,0.76
2014,2,-4,39,4.09
2014,2,-4,40,3.76
2014,2,-4,42,3.1
2014,2,3,6,5.653243847874714
2014,2,3,7,7.60850111856823
2014,2,4,7,16.0246085011185
2014,2,4,48,100.0
2014,2,5,6,5.14317673378076
2014,2,5,7,4.71812080536912
2014,2,6,51,19.0
2014,2,7,48,8.0
2014,2,7,51,35.0
2014,2,8,47,3.0
2014,2,8,48,4.0
2014,2,8,49,4.0
2014,2,8,51,130.0
2014,2,8,56,5.0
2014,2,9,48,3.5
2014,2,9,49,1.0
2014,2,9,55,9.35
2014,2,9,56,3.6999999999999997
2014,2,9,57,10.625
2014,2,10,55,4.6
2014,2,11,55,2.05
2014,2,12,55,4.5
2014,2,12,56,7.6
2014,2,14,55,5.2
2014,2,17,59,54.0
2014,2,17,60,1.2
2014,2,21,55,2.2
2014,2,23,54,2.6
2014,2,25,54,2.5
2014,2,80,26,0.805
2014,2,82,25,0.7
2014,2,83,25,1.73
2014,2,84,25,0.76
2014,2,85,25,0.63
2014,2,121,30,45.4
2014,2,121,31,7.5
2014,3,-94,32,400.373174864872
2014,3,6,51,12.0
2014,3,7,48,6.0
2014,3,7,51,12.75
